DATETIME,price
2013-01-01 09:15:00,275.9
2013-01-02 09:15:00,285.35
2013-01-03 09:15:00,280.7
2013-01-04 09:15:00,276.7
2013-01-07 09:15:00,279.4
2013-01-08 09:15:00,277.1
2013-01-09 09:15:00,275.25
2013-01-10 09:15:00,271.85
2013-01-11 09:15:00,261.5
2013-01-14 09:15:00,271.05
2013-01-15 09:15:00,267.5
2013-01-16 09:15:00,263.0
2013-01-17 09:15:00,266.45
2013-01-18 09:15:00,267.0
2013-01-21 09:15:00,274.65
2013-01-22 09:15:00,269.75
2013-01-23 09:15:00,269.15
2013-01-24 09:15:00,251.95
2013-01-25 09:15:00,258.65
2013-01-28 09:15:00,253.05
2013-01-29 09:15:00,246.9
2013-01-30 09:15:00,245.85
2013-01-31 09:15:00,250.05
2013-02-01 09:15:00,245.75
2013-02-04 09:15:00,246.35
2013-02-05 09:15:00,242.25
2013-02-06 09:15:00,247.6
2013-02-07 09:15:00,243.4
2013-02-08 09:15:00,232.75
2013-02-11 09:15:00,232.85
2013-02-12 09:15:00,225.2
2013-02-13 09:15:00,226.75
2013-02-14 09:15:00,215.55
2013-02-15 09:15:00,222.4
2013-02-18 09:15:00,231.25
2013-02-19 09:15:00,237.6
2013-02-20 09:15:00,236.6
2013-02-21 09:15:00,229.15
2013-02-22 09:15:00,231.6
2013-02-25 09:15:00,224.1
2013-02-26 09:15:00,216.75
2013-02-27 09:15:00,224.35
2013-02-28 09:15:00,215.65
2013-03-01 09:15:00,211.75
2013-03-04 09:15:00,210.2
2013-03-05 09:15:00,216.9
2013-03-06 09:15:00,220.55
2013-03-07 09:15:00,227.5
2013-03-08 09:15:00,235.65
2013-03-11 09:15:00,243.6
2013-03-12 09:15:00,239.1
2013-03-13 09:15:00,231.6
2013-03-14 09:15:00,239.6
2013-03-15 09:15:00,239.35
2013-03-18 09:15:00,235.6
2013-03-19 09:15:00,225.3
2013-03-20 09:15:00,217.0
2013-03-21 09:15:00,208.4
2013-03-22 09:15:00,201.45
2013-03-25 09:15:00,193.65
2013-03-26 09:15:00,192.25
2013-03-28 09:15:00,202.2
2013-04-01 09:15:00,206.8
2013-04-02 09:15:00,212.95
2013-04-03 09:15:00,218.8
2013-04-04 09:15:00,209.4
